/tc2,53610.75
/tc1,53610.76953125
/tc2,53610.7890625
/tc1,53610.8046875
/tc2,53610.83203125
/tc1,53610.84375
/tc2,53610.875
/tc1,53610.88671875
/tc2,53610.9140625
/tc1,53610.921875
/tc2,53610.953125
/tc1,53610.96875
/tc2,53610.99609375
/tc1,53611.00390625
/tc2,53611.03125
/tc1,53611.04296875
/tc2,53611.0703125
/tc1,53611.0859375
/tc2,53611.11328125
/tc1,53611.125
/tc2,53611.15234375
/tc1,53611.16796875
/tc2,53611.19140625
/tc1,53611.20703125
/tc2,53611.234375
/tc1,53611.24609375
/tc2,53611.2734375
/tc1,53611.28515625
/tc2,53611.30859375
/tc1,53611.328125
/tc2,53611.35546875
/tc1,53611.36328125
/tc2,53611.390625
/tc1,53611.41015625
/tc2,53611.4296875
/tc1,53611.4453125
/tc2,53611.47265625
/tc1,53611.484375
/tc2,53611.51171875
/tc1,53611.52734375
/tc2,53611.5546875
/tc1,53611.56640625
/tc2,53611.59375
/tc1,53611.60546875
/tc2,53611.6328125
/tc1,53611.6484375
/tc2,53611.67578125
/tc1,53611.6875
/tc2,53611.71484375
/tc1,53611.72265625
/tc2,53611.75
/tc1,53611.765625
/tc2,53611.79296875
/tc1,53611.8046875
/tc2,53611.83203125
/tc1,53611.84375
/tc2,53611.87109375
/tc1,53611.88671875
/tc2,53611.9140625
/tc1,53611.92578125
/tc2,53611.953125
/tc1,53611.96875
/tc2,53611.99609375
/tc1,53612.00390625
/tc2,53612.03125
/tc1,53612.04296875
/tc2,53612.0703125
/tc1,53612.08203125
/tc2,53612.11328125
/tc1,53612.125
/tc2,53612.15234375
/tc1,53612.1640625
/tc2,53612.19140625
/tc1,53612.20703125
/tc2,53612.234375
/tc1,53612.24609375
/tc2,53612.2734375
/tc1,53612.28515625
/tc2,53612.3125
/tc1,53612.328125
/tc2,53612.3515625
/tc1,53612.3671875
/tc2,53612.39453125
/tc1,53612.40625
/tc2,53612.4296875
/tc1,53612.4453125
/tc2,53612.47265625
/tc1,53612.484375
/tc2,53612.51171875
/tc1,53612.52734375
/tc2,53612.5546875
/tc1,53612.56640625
/tc2,53612.59375
/tc1,53612.60546875
/tc2,53612.6328125
/tc1,53612.6484375
/tc2,53612.671875
/tc1,53612.6875
/tc2,53612.7109375
/tc1,53612.7265625
/tc2,53612.75390625
/tc1,53612.765625
/tc2,53612.79296875
/tc1,53612.80859375
/tc2,53612.83203125
/tc1,53612.84765625
/tc2,53612.875
/tc1,53612.88671875
/tc2,53612.9140625
/tc1,53612.921875
/tc2,53612.953125
/tc1,53612.96875
/tc2,53612.98828125
/tc1,53613.0078125
/tc2,53613.03515625
/tc1,53613.04296875
/tc2,53613.0703125
/tc1,53613.0859375
/tc2,53613.11328125
/tc1,53613.125
/tc2,53613.15234375
/tc1,53613.16796875
/tc2,53613.19140625
/tc1,53613.20703125
/tc2,53613.234375
/tc1,53613.24609375
/tc2,53613.2734375
/tc1,53613.28515625
/tc2,53613.3125
/tc1,53613.328125
/tc2,53613.35546875
/tc1,53613.3671875
/tc2,53613.39453125
/tc1,53613.40234375
/tc2,53613.4296875
/tc1,53613.44921875
/tc2,53613.46875
/tc1,53613.48828125
/tc2,53613.515625
/tc1,53613.5234375
/tc2,53613.55078125
/tc1,53613.5625
/tc2,53613.59375
/tc1,53613.60546875
/tc2,53613.6328125
/tc1,53613.64453125
/tc2,53613.671875
/tc1,53613.6875
/tc2,53613.71484375
/tc1,53613.7265625
/tc2,53613.75390625
/tc1,53613.76171875
/tc2,53613.796875
/tc1,53613.8046875
/tc2,53613.83203125
/tc1,53613.84375
/tc2,53613.87109375
/tc1,53613.88671875
/tc2,53613.9140625
/tc1,53613.92578125
/tc2,53613.953125
/tc1,53613.96484375
/tc2,53613.9921875
/tc1,53614.0078125
/tc2,53614.03515625
/tc1,53614.046875
/tc2,53614.07421875
/tc1,53614.0859375
/tc2,53614.109375
/tc1,53614.12890625
/tc2,53614.15625
/tc1,53614.16796875
/tc2,53614.1953125
/tc1,53614.203125
/tc2,53614.23046875
/tc1,53614.25
/tc2,53614.26953125
/tc1,53614.28515625
/tc2,53614.3125
/tc1,53614.32421875
/tc2,53614.3515625
/tc1,53614.3671875
/tc2,53614.390625
/tc1,53614.40625
/tc2,53614.43359375
/tc1,53614.4453125
/tc2,53614.47265625
/tc1,53614.484375
/tc2,53614.51171875
/tc1,53614.52734375
/tc2,53614.5546875
/tc1,53614.56640625
/tc2,53614.59375
/tc1,53614.60546875
/tc2,53614.6328125
/tc1,53614.6484375
/tc2,53614.671875
/tc1,53614.6875
/tc2,53614.71484375
/tc1,53614.7265625
/tc2,53614.75390625
/tc1,53614.765625
/tc2,53614.79296875
/tc1,53614.8046875
/tc2,53614.83203125
/tc1,53614.84375
/tc2,53614.87109375
/tc1,53614.8828125
/tc2,53614.9140625
/tc1,53614.921875
/tc2,53614.953125
/tc1,53614.96484375
/tc2,53614.9921875
/tc1,53615.0078125
/tc2,53615.03515625
/tc1,53615.046875
/tc2,53615.07421875
/tc1,53615.0859375
/tc2,53615.109375
/tc1,53615.12890625
/tc2,53615.15625
/tc1,53615.1640625
/tc2,53615.1953125
/tc1,53615.203125
/tc2,53615.23046875
/tc1,53615.25
/tc2,53615.26953125
/tc1,53615.28515625
/tc2,53615.3125
/tc1,53615.32421875
/tc2,53615.3515625
/tc1,53615.3671875
/tc2,53615.390625
/tc1,53615.40625
/tc2,53615.43359375
/tc1,53615.4453125
/tc2,53615.47265625
/tc1,53615.48828125
/tc2,53615.515625
/tc1,53615.52734375
/tc2,53615.55078125
/tc1,53615.5625
/tc2,53615.58984375
/tc1,53615.60546875
/tc2,53615.63671875
/tc1,53615.64453125
/tc2,53615.671875
/tc1,53615.68359375
/tc2,53615.7109375
/tc1,53615.7265625
/tc2,53615.75390625
/tc1,53615.765625
/tc2,53615.79296875
/tc1,53615.80859375
/tc2,53615.8359375
/tc1,53615.84765625
/tc2,53615.875
/tc1,53615.8828125
/tc2,53615.91015625
/tc1,53615.921875
/tc2,53615.94921875
/tc1,53615.96875
/tc2,53615.9921875
/tc1,53616.00390625
/tc2,53616.03125
/tc1,53616.046875
/tc2,53616.07421875
/tc1,53616.0859375
/tc2,53616.11328125
/tc1,53616.12109375
/tc2,53616.15625
/tc1,53616.16796875
/tc2,53616.1953125
/tc1,53616.203125
/tc2,53616.234375
/tc1,53616.24609375
/tc2,53616.26953125
/tc1,53616.2890625
/tc2,53616.31640625
/tc1,53616.32421875
/tc2,53616.35546875
/tc1,53616.36328125
/tc2,53616.39453125
/tc1,53616.40234375
/tc2,53616.4296875
/tc1,53616.44921875
/tc2,53616.4765625
/tc1,53616.484375
/tc2,53616.51171875
/tc1,53616.5234375
/tc2,53616.55078125
/tc1,53616.56640625
/tc2,53616.59375
/tc1,53616.60546875
/tc2,53616.6328125
/tc1,53616.6484375
/tc2,53616.671875
/tc1,53616.6875
/tc2,53616.71484375
/tc1,53616.7265625
/tc2,53616.75
/tc1,53616.76953125
/tc2,53616.79296875
/tc1,53616.8046875
/tc2,53616.83203125
/tc1,53616.84375
/tc2,53616.87109375
/tc1,53616.88671875
/tc2,53616.91015625
/tc1,53616.92578125
/tc2,53616.953125
/tc1,53616.96484375
/tc2,53616.9921875
/tc1,53617.0078125
/tc2,53617.03125
/tc1,53617.046875
/tc2,53617.07421875
/tc1,53617.0859375
/tc2,53617.11328125
/tc1,53617.12890625
/tc2,53617.15625
