/tc1,53403.65234375
/tc2,53403.65625
/tc1,53403.6640625
/tc2,53403.66796875
/tc1,53403.671875
/tc2,53403.6796875
/tc1,53403.68359375
/tc2,53403.69140625
/tc1,53403.6953125
/tc2,53403.69921875
/tc1,53403.70703125
/tc2,53403.70703125
/tc1,53403.71484375
/tc2,53403.71484375
/tc2,53403.7265625
/tc1,53403.7265625
/tc2,53403.73828125
/tc1,53403.73828125
/tc2,53403.75
/tc1,53403.75
/tc2,53403.7578125
/tc1,53403.76171875
/tc2,53403.76953125
/tc1,53403.76953125
/tc2,53403.78125
/tc1,53403.78125
/tc2,53403.78515625
/tc1,53403.79296875
/tc2,53403.796875
/tc1,53403.8046875
/tc2,53403.80859375
/tc1,53403.8125
/tc2,53403.8203125
/tc1,53403.83203125
/tc2,53403.83203125
/tc2,53403.8359375
/tc1,53403.8359375
/tc2,53403.84765625
/tc1,53403.8515625
/tc2,53403.859375
/tc1,53403.859375
/tc2,53403.8671875
/tc1,53403.875
/tc2,53403.87890625
/tc1,53403.87890625
/tc2,53403.890625
/tc1,53403.89453125
/tc2,53403.89453125
/tc1,53403.90625
/tc2,53403.90625
/tc1,53403.91796875
/tc2,53403.91796875
/tc1,53403.9296875
/tc2,53403.9296875
/tc1,53403.9375
/tc2,53403.9375
/tc2,53403.94921875
/tc1,53403.94921875
/tc2,53403.9609375
/tc1,53403.9609375
/tc2,53403.96484375
/tc1,53403.97265625
/tc2,53403.9765625
/tc1,53403.984375
/tc2,53403.98828125
/tc1,53403.99609375
/tc2,53404
/tc1,53404.00390625
/tc2,53404.01171875
/tc1,53404.015625
/tc2,53404.01953125
/tc1,53404.02734375
/tc2,53404.02734375
/tc1,53404.03515625
/tc2,53404.03515625
/tc1,53404.046875
/tc2,53404.046875
/tc2,53404.05859375
/tc1,53404.05859375
/tc2,53404.0703125
/tc1,53404.0703125
/tc2,53404.078125
/tc1,53404.078125
/tc2,53404.0859375
/tc1,53404.08984375
/tc2,53404.09765625
/tc1,53404.1015625
/tc2,53404.109375
/tc1,53404.11328125
/tc2,53404.1171875
/tc1,53404.125
/tc2,53404.12890625
/tc1,53404.1328125
/tc2,53404.140625
/tc1,53404.14453125
/tc2,53404.15234375
/tc1,53404.15625
/tc2,53404.15625
/tc2,53404.16796875
/tc1,53404.16796875
/tc2,53404.1796875
/tc1,53404.1796875
/tc2,53404.1875
/tc1,53404.19140625
/tc2,53404.19921875
/tc1,53404.19921875
/tc2,53404.2109375
/tc1,53404.2109375
/tc2,53404.21484375
/tc1,53404.22265625
/tc2,53404.2265625
/tc1,53404.23828125
/tc2,53404.23828125
/tc1,53404.25
/tc2,53404.25
/tc1,53404.2578125
/tc2,53404.2578125
/tc1,53404.26953125
/tc2,53404.26953125
/tc2,53404.28125
/tc1,53404.28125
/tc2,53404.28515625
/tc1,53404.29296875
/tc2,53404.296875
/tc1,53404.3046875
/tc2,53404.30859375
/tc1,53404.3125
/tc2,53404.3203125
/tc1,53404.32421875
/tc2,53404.33203125
/tc1,53404.3359375
/tc2,53404.33984375
/tc1,53404.34765625
/tc2,53404.34765625
/tc1,53404.359375
/tc2,53404.359375
/tc1,53404.3671875
/tc2,53404.3671875
/tc1,53404.37890625
/tc2,53404.37890625
/tc2,53404.390625
/tc1,53404.390625
/tc2,53404.40234375
/tc1,53404.40234375
/tc2,53404.40625
/tc1,53404.41015625
/tc2,53404.41796875
/tc1,53404.421875
/tc2,53404.4296875
/tc1,53404.43359375
/tc2,53404.44140625
/tc1,53404.4453125
/tc2,53404.44921875
/tc1,53404.45703125
/tc2,53404.45703125
/tc1,53404.46875
/tc2,53404.46875
/tc1,53404.4765625
/tc2,53404.4765625
/tc1,53404.48828125
/tc2,53404.48828125
/tc2,53404.5
/tc1,53404.5
/tc2,53404.51171875
/tc1,53404.51171875
/tc2,53404.51953125
/tc1,53404.51953125
/tc2,53404.52734375
/tc1,53404.53125
/tc2,53404.5390625
/tc1,53404.54296875
/tc2,53404.546875
/tc1,53404.5546875
/tc2,53404.55859375
/tc1,53404.56640625
/tc2,53404.5703125
/tc1,53404.57421875
/tc2,53404.57421875
/tc1,53404.5859375
/tc2,53404.5859375
/tc1,53404.59765625
/tc2,53404.59765625
/tc2,53404.609375
/tc1,53404.609375
/tc2,53404.62109375
/tc1,53404.62109375
/tc2,53404.62890625
/tc1,53404.62890625
/tc2,53404.63671875
/tc1,53404.640625
/tc2,53404.64453125
/tc1,53404.65234375
/tc2,53404.65625
/tc1,53404.6640625
/tc2,53404.66796875
/tc1,53404.671875
/tc2,53404.6796875
/tc1,53404.68359375
/tc2,53404.69140625
/tc1,53404.6953125
/tc2,53404.69921875
/tc1,53404.70703125
/tc2,53404.7109375
/tc2,53404.71484375
/tc1,53404.72265625
/tc2,53404.7265625
/tc1,53404.7265625
/tc2,53404.73828125
/tc1,53404.7421875
/tc2,53404.75
/tc1,53404.75
/tc2,53404.76171875
/tc1,53404.76171875
/tc2,53404.765625
/tc1,53404.7734375
/tc2,53404.77734375
/tc1,53404.78125
/tc2,53404.7890625
/tc1,53404.796875
/tc2,53404.796875
/tc1,53404.8046875
/tc2,53404.80859375
/tc1,53404.81640625
/tc2,53404.81640625
/tc2,53404.828125
/tc1,53404.828125
/tc2,53404.8359375
/tc1,53404.8359375
/tc2,53404.84765625
/tc1,53404.84765625
/tc2,53404.859375
/tc1,53404.859375
/tc2,53404.87109375
/tc1,53404.875
/tc2,53404.87890625
/tc1,53404.88671875
/tc2,53404.890625
/tc1,53404.8984375
/tc2,53404.8984375
/tc1,53404.90625
/tc2,53404.90625
/tc1,53404.91796875
/tc2,53404.91796875
/tc1,53404.9296875
/tc2,53404.9296875
/tc2,53404.94140625
/tc1,53404.94140625
/tc2,53404.94921875
/tc1,53404.94921875
/tc2,53404.95703125
/tc1,53404.9609375
/tc2,53404.96875
/tc1,53404.97265625
/tc2,53404.9765625
/tc1,53404.984375
/tc2,53404.98828125
/tc1,53404.9921875
/tc2,53405
/tc1,53405.00390625
/tc2,53405.01171875
/tc1,53405.015625
/tc2,53405.01953125
/tc1,53405.02734375
/tc2,53405.02734375
/tc1,53405.0390625
/tc2,53405.0390625
/tc2,53405.046875
/tc1,53405.046875
/tc2,53405.05859375
/tc1,53405.05859375
/tc2,53405.0703125
/tc1,53405.0703125
/tc2,53405.07421875
/tc1,53405.08203125
/tc2,53405.0859375
/tc1,53405.08984375
/tc2,53405.09765625
/tc1,53405.1015625
/tc2,53405.109375
/tc1,53405.11328125
/tc2,53405.12109375
/tc1,53405.125
/tc2,53405.12890625
/tc1,53405.13671875
/tc2,53405.140625
/tc1,53405.14453125
/tc2,53405.1484375
/tc2,53405.15625
/tc1,53405.15625
/tc2,53405.16796875
/tc1,53405.16796875
/tc2,53405.1796875
/tc1,53405.1796875
/tc2,53405.19140625
/tc1,53405.19140625
/tc2,53405.19921875
/tc1,53405.19921875
/tc2,53405.20703125
/tc1,53405.21875
/tc2,53405.21875
/tc1,53405.22265625
/tc2,53405.2265625
/tc1,53405.23828125
/tc2,53405.23828125
/tc1,53405.2421875
/tc2,53405.25
/tc1,53405.25390625
/tc2,53405.25390625
/tc2,53405.265625
/tc1,53405.2734375
/tc2,53405.27734375
/tc1,53405.27734375
/tc2,53405.2890625
/tc1,53405.2890625
/tc2,53405.30078125
/tc1,53405.30078125
/tc2,53405.30859375
/tc1,53405.31640625
/tc2,53405.3203125
/tc1,53405.3203125
/tc2,53405.328125
/tc1,53405.3359375
/tc2,53405.3359375
/tc1,53405.34765625
/tc2,53405.34765625
/tc1,53405.35546875
/tc2,53405.359375
/tc1,53405.37109375
/tc2,53405.37109375
/tc2,53405.375
/tc1,53405.375
/tc2,53405.38671875
/tc1,53405.390625
/tc2,53405.3984375
/tc1,53405.3984375
/tc2,53405.41015625
/tc1,53405.41015625
/tc2,53405.421875
/tc1,53405.42578125
