/tc2,82061.9765625,82061.113569151
/tc1,82061.9765625,82061.122192759
/tc2,82062.015625,82062.14193725
/tc1,82062.015625,82062.145558773
/tc2,82062.0546875,82062.178859914
/tc1,82062.0546875,82062.179973549
/tc2,82062.09375,82062.221276128
/tc1,82062.09375,82062.221815611
/tc2,82062.1328125,82062.25930342
/tc1,82062.1328125,82062.259853722
/tc2,82062.171875,82062.297840689
/tc1,82062.171875,82062.29846888
/tc2,82062.2109375,82062.34018852
/tc1,82062.2109375,82062.340674645
/tc2,82062.25,82062.37915838
/tc1,82062.25,82062.379727787
/tc2,82062.296875,82062.421259092
/tc1,82062.296875,82062.421924823
/tc2,82062.3359375,82062.458898733
/tc1,82062.3359375,82062.459905285
/tc2,82062.375,82062.501931409
/tc1,82062.375,82062.502421017
/tc2,82062.4140625,82062.539106937
/tc1,82062.4140625,82062.539711085
/tc2,82062.453125,82062.582388208
/tc1,82062.453125,82062.584021562
/tc2,82062.4921875,82062.619975137
/tc1,82062.4921875,82062.620828552
/tc2,82062.53125,82062.657875767
/tc1,82062.53125,82062.659088217
/tc2,82062.578125,82062.701689904
/tc1,82062.578125,82062.702257156
/tc2,82062.609375,82062.739760661
/tc1,82062.609375,82062.740362669
/tc2,82062.65625,82062.781995365
/tc1,82062.65625,82062.782595786
/tc2,82062.6953125,82062.81952873
/tc1,82062.6953125,82062.820013429
/tc2,82062.734375,82062.863324071
/tc1,82062.734375,82062.86395746
/tc2,82062.7734375,82062.901339292
/tc1,82062.7734375,82062.902631821
/tc2,82062.8125,82062.938994618
/tc1,82062.8125,82062.939525831
/tc2,82062.8515625,82062.976835474
/tc1,82062.8515625,82062.97801998
/tc2,82062.890625,82062.019377277
/tc1,82062.890625,82062.019899129
/tc2,82062.9296875,82062.05804622
/tc1,82062.9296875,82062.058582765
/tc2,82062.9765625,82062.101503872
/tc1,82062.9765625,82062.102121985
/tc2,82063.015625,82063.13881938
/tc1,82063.015625,82063.140158585
/tc2,82063.0546875,82063.181600778
/tc1,82063.0546875,82063.182089027
/tc2,82063.09375,82063.219153354
/tc1,82063.09375,82063.219695291
/tc2,82063.1328125,82063.258332985
/tc1,82063.1328125,82063.258901801
/tc2,82063.171875,82063.301317714
/tc1,82063.171875,82063.30177569
/tc2,82063.2109375,82063.339457121
/tc1,82063.2109375,82063.340716388
/tc2,82063.2578125,82063.3818913
/tc1,82063.2578125,82063.382484753
/tc2,82063.296875,82063.419687722
/tc1,82063.296875,82063.420269263
/tc2,82063.328125,82063.45741327
/tc1,82063.328125,82063.458154208
/tc2,82063.375,82063.500732549
/tc1,82063.375,82063.501237923
/tc2,82063.4140625,82063.538005841
/tc1,82063.4140625,82063.539257114
/tc2,82063.453125,82063.579890396
/tc1,82063.453125,82063.580446412
/tc2,82063.4921875,82063.617955833
/tc1,82063.4921875,82063.618776109
/tc2,82063.53125,82063.661252165
/tc1,82063.53125,82063.661824145
/tc2,82063.5703125,82063.69867327
/tc1,82063.5703125,82063.699054237
/tc2,82063.6171875,82063.742225183
/tc1,82063.6171875,82063.742875319
/tc2,82063.65625,82063.780214548
/tc1,82063.65625,82063.78074006
/tc2,82063.6953125,82063.818009002
/tc1,82063.6953125,82063.818674639
/tc2,82063.734375,82063.86293134
/tc1,82063.734375,82063.863464943
/tc2,82063.7734375,82063.901448733
/tc1,82063.7734375,82063.901973857
/tc2,82063.8125,82063.939263651
/tc1,82063.8125,82063.939779546
/tc2,82063.8515625,82063.977127113
/tc1,82063.8515625,82063.977785222
/tc2,82063.8984375,82063.021454173
/tc1,82063.8984375,82063.02202049
/tc2,82063.9296875,82063.059316558
/tc1,82063.9296875,82063.059959547
/tc2,82063.96875,82063.098274897
/tc1,82063.96875,82063.098682562
/tc2,82064.015625,82064.141671189
/tc1,82064.015625,82064.14235091
/tc2,82064.0546875,82064.179328961
/tc1,82064.0546875,82064.179807173
/tc2,82064.09375,82064.22219352
/tc1,82064.09375,82064.222677562
/tc2,82064.1328125,82064.259832821
/tc1,82064.1328125,82064.260430742
/tc2,82064.171875,82064.413713419
/tc1,82064.171875,82064.414102219
/tc2,82064.2109375,82064.417141162
/tc1,82064.2109375,82064.417935987
/tc2,82064.25,82064.418893756
/tc1,82064.25,82064.41927472
/tc2,82064.296875,82064.432164386
/tc1,82064.296875,82064.432678822
/tc2,82064.3359375,82064.462303623
/tc1,82064.3359375,82064.462678984
/tc2,82064.375,82064.499810409
/tc1,82064.375,82064.500362938
/tc2,82064.4140625,82064.539060521
/tc1,82064.4140625,82064.539551506
/tc2,82064.453125,82064.577951957
/tc1,82064.453125,82064.578541339
/tc2,82064.4921875,82064.621456499
/tc1,82064.4921875,82064.622076353
/tc2,82064.53125,82064.659544908
/tc1,82064.53125,82064.660061774
/tc2,82064.578125,82064.703385347
/tc1,82064.578125,82064.703999598
/tc2,82064.6171875,82064.741373142
/tc1,82064.6171875,82064.742072699
