/tc2,80810.734375,80810.829057435
/tc1,80810.734375,80810.830241675
/tc2,80810.7734375,80810.866566113
/tc1,80810.7734375,80810.867620234
/tc2,80810.8125,80810.909355558
/tc1,80810.8125,80810.909991362
/tc2,80810.8515625,80810.947362328
/tc1,80810.8515625,80810.948515184
/tc2,80810.8984375,80810.990651105
/tc1,80810.8984375,80810.99270405
/tc2,80810.9375,80810.029192317
/tc1,80810.9375,80810.029855179
/tc2,80810.96875,80810.066683778
/tc1,80810.96875,80810.067704247
/tc2,80811.015625,80811.110317907
/tc1,80811.015625,80811.111503901
/tc2,80811.0546875,80811.148104452
/tc1,80811.0546875,80811.148645235
/tc2,80811.09375,80811.191174511
/tc1,80811.09375,80811.191719504
/tc2,80811.1328125,80811.228966757
/tc1,80811.1328125,80811.229541696
/tc2,80811.1796875,80811.271554134
/tc1,80811.1796875,80811.272066437
/tc2,80811.21875,80811.309813908
/tc1,80811.21875,80811.310436497
/tc2,80811.25,80811.348139561
/tc1,80811.25,80811.348616674
/tc2,80811.2890625,80811.385989375
/tc1,80811.2890625,80811.386538834
/tc2,80811.3359375,80811.428757231
/tc1,80811.3359375,80811.429937949
/tc2,80811.375,80811.467072239
/tc1,80811.375,80811.467517635
/tc2,80811.4140625,80811.510453645
/tc1,80811.4140625,80811.511033417
/tc2,80811.453125,80811.548157307
/tc1,80811.453125,80811.548712354
/tc2,80811.4921875,80811.586821978
/tc1,80811.4921875,80811.587468068
/tc2,80811.5390625,80811.630620458
/tc1,80811.5390625,80811.631898215
/tc2,80811.578125,80811.668987281
/tc1,80811.578125,80811.669441983
/tc2,80811.609375,80811.706812968
/tc1,80811.609375,80811.707404478
/tc2,80811.65625,80811.750226505
/tc1,80811.65625,80811.750675913
/tc2,80811.6953125,80811.788294364
/tc1,80811.6953125,80811.789683388
/tc2,80811.734375,80811.831409063
/tc1,80811.734375,80811.831906539
/tc2,80811.7734375,80811.869538411
/tc1,80811.7734375,80811.870022509
/tc2,80811.8125,80811.907801241
/tc1,80811.8125,80811.908459468
/tc2,80811.8515625,80811.946310841
/tc1,80811.8515625,80811.946902018
/tc2,80811.8984375,80811.990582564
/tc1,80811.8984375,80811.991246548
/tc2,80811.9375,80811.02892588
/tc1,80811.9375,80811.029550645
/tc2,80811.96875,80811.066114216
/tc1,80811.96875,80811.067464149
/tc2,80812.015625,80812.109094043
/tc1,80812.015625,80812.11030262
/tc2,80812.0546875,80812.147120279
/tc1,80812.0546875,80812.147607802
/tc2,80812.09375,80812.190592223
/tc1,80812.09375,80812.192114
/tc2,80812.1328125,80812.228471115
/tc1,80812.1328125,80812.228982569
/tc2,80812.1796875,80812.271180675
/tc1,80812.1796875,80812.272215159
/tc2,80812.2109375,80812.393920057
/tc1,80812.2109375,80812.394501524
/tc2,80812.2578125,80812.39593598
/tc1,80812.2578125,80812.3962244
/tc2,80812.2890625,80812.40810948
/tc1,80812.2890625,80812.408537105
/tc2,80812.3359375,80812.430434685
/tc1,80812.3359375,80812.430896782
/tc2,80812.375,80812.467984375
/tc1,80812.375,80812.468487822
/tc2,80812.4140625,80812.510506418
/tc1,80812.4140625,80812.510884478
/tc2,80812.453125,80812.548648606
/tc1,80812.453125,80812.549307005
/tc2,80812.4921875,80812.587775329
/tc1,80812.4921875,80812.5884066
/tc2,80812.5390625,80812.631189739
/tc1,80812.5390625,80812.631774267
/tc2,80812.578125,80812.669779477
/tc1,80812.578125,80812.671366931
/tc2,80812.609375,80812.709360548
/tc1,80812.609375,80812.709742962
/tc2,80812.6484375,80812.745227261
/tc1,80812.6484375,80812.745703478
/tc2,80812.6953125,80812.788585943
/tc1,80812.6953125,80812.789025464
/tc2,80812.734375,80812.826716977
/tc1,80812.734375,80812.827310444
/tc2,80812.7734375,80812.870034301
/tc1,80812.7734375,80812.870519352
/tc2,80812.8125,80812.907837824
/tc1,80812.8125,80812.908241666
/tc2,80812.859375,80812.950554106
/tc1,80812.859375,80812.951652609
/tc2,80812.890625,80812.98821323
/tc1,80812.890625,80812.988648839
/tc2,80812.9296875,80812.026451715
/tc1,80812.9296875,80812.027030655
/tc2,80812.9765625,80812.070703521
/tc1,80812.9765625,80812.071502667
/tc2,80813.015625,80813.108266283
/tc1,80813.015625,80813.109321623
/tc2,80813.0546875,80813.146382385
/tc1,80813.0546875,80813.146816756
/tc2,80813.09375,80813.190842985
/tc1,80813.09375,80813.191312668
/tc2,80813.1328125,80813.229390017
/tc1,80813.1328125,80813.229833921
/tc2,80813.171875,80813.26645745
/tc1,80813.171875,80813.266872583
/tc2,80813.2109375,80813.308764556
/tc1,80813.2109375,80813.309260351
/tc2,80813.25,80813.347162582
/tc1,80813.25,80813.347746888
/tc2,80813.296875,80813.39026758
/tc1,80813.296875,80813.390780267
