/tc2,80903.4140625,80903.518707278
/tc1,80903.4140625,80903.519377566
/tc2,80903.453125,80903.553314775
/tc1,80903.453125,80903.554050212
/tc2,80903.4921875,80903.588607125
/tc1,80903.4921875,80903.589411922
/tc2,80903.53125,80903.631109647
/tc1,80903.53125,80903.631565855
/tc2,80903.5703125,80903.669381933
/tc1,80903.5703125,80903.669812406
/tc2,80903.6171875,80903.712880078
/tc1,80903.6171875,80903.713432509
/tc2,80903.65625,80903.749754188
/tc1,80903.65625,80903.750318573
/tc2,80903.6953125,80903.792002532
/tc1,80903.6953125,80903.793135146
/tc2,80903.734375,80903.829989963
/tc1,80903.734375,80903.830942937
/tc2,80903.7734375,80903.873697814
/tc1,80903.7734375,80903.874258388
/tc2,80903.8125,80903.91182305
/tc1,80903.8125,80903.912334929
/tc2,80903.8515625,80903.949754205
/tc1,80903.8515625,80903.950180153
/tc2,80903.8984375,80903.993262528
/tc1,80903.8984375,80903.993831263
/tc2,80903.9375,80903.031279467
/tc1,80903.9375,80903.032329413
/tc2,80903.96875,80903.068982238
/tc1,80903.96875,80903.06958566
/tc2,80904.015625,80904.11309248
/tc1,80904.015625,80904.113632941
/tc2,80904.0546875,80904.150657788
/tc1,80904.0546875,80904.151097476
/tc2,80904.09375,80904.188998457
/tc1,80904.09375,80904.190204196
/tc2,80904.1328125,80904.232219989
/tc1,80904.1328125,80904.23270598
/tc2,80904.171875,80904.269841469
/tc1,80904.171875,80904.270884976
/tc2,80904.21875,80904.313519298
/tc1,80904.21875,80904.314780986
/tc2,80904.25,80904.351120294
/tc1,80904.2578125,80904.351547794
/tc2,80904.2890625,80904.388520061
/tc1,80904.2890625,80904.389060403
/tc2,80904.3359375,80904.431860028
/tc1,80904.3359375,80904.433098214
/tc2,80904.375,80904.469285827
/tc1,80904.375,80904.469902682
/tc2,80904.4140625,80904.513045026
/tc1,80904.4140625,80904.513687815
/tc2,80904.453125,80904.551357429
/tc1,80904.453125,80904.552638277
/tc2,80904.4921875,80904.589418524
/tc1,80904.4921875,80904.590000972
/tc2,80904.53125,80904.632091154
/tc1,80904.53125,80904.633150344
/tc2,80904.5703125,80904.669843222
/tc1,80904.5703125,80904.670808929
/tc2,80904.6171875,80904.712291405
/tc1,80904.6171875,80904.712819764
/tc2,80904.6484375,80904.749475895
/tc1,80904.6484375,80904.749929856
/tc2,80904.6953125,80904.793295044
/tc1,80904.6953125,80904.793987781
/tc2,80904.734375,80904.83210447
/tc1,80904.734375,80904.832709138
/tc2,80904.7734375,80904.869941479
/tc1,80904.7734375,80904.870569274
/tc2,80904.8125,80904.908218776
/tc1,80904.8125,80904.909070311
/tc2,80904.8515625,80904.94983407
/tc1,80904.8515625,80904.951087496
/tc2,80904.8984375,80904.095025069
/tc1,80904.8984375,80904.095828144
/tc2,80904.9296875,80905.097241069
/tc1,80904.9296875,80905.097623501
/tc2,80904.9765625,80905.102265959
/tc1,80904.9765625,80905.102607101
/tc2,80905.015625,80905.11334128
/tc1,80905.015625,80905.115696659
/tc2,80905.0546875,80905.148755227
/tc1,80905.0546875,80905.149217165
/tc2,80905.09375,80905.192419482
/tc1,80905.09375,80905.192798289
/tc2,80905.1328125,80905.230457139
/tc1,80905.1328125,80905.230991795
/tc2,80905.171875,80905.269297738
/tc1,80905.171875,80905.269740617
/tc2,80905.2109375,80905.3118847
/tc1,80905.2109375,80905.312409109
/tc2,80905.25,80905.350183988
/tc1,80905.25,80905.350839877
/tc2,80905.2890625,80905.388484287
/tc1,80905.2890625,80905.389145934
/tc2,80905.3359375,80905.432388566
/tc1,80905.3359375,80905.432920541
/tc2,80905.375,80905.469707556
/tc1,80905.375,80905.470168303
/tc2,80905.4140625,80905.51322113
/tc1,80905.4140625,80905.513706311
/tc2,80905.453125,80905.550883773
/tc1,80905.453125,80905.551327422
/tc2,80905.4921875,80905.588819825
/tc1,80905.4921875,80905.58944749
/tc2,80905.53125,80905.632170751
/tc1,80905.53125,80905.632577158
/tc2,80905.5703125,80905.670422628
/tc1,80905.5703125,80905.670895513
/tc2,80905.6171875,80905.714118755
/tc1,80905.6171875,80905.714590745
/tc2,80905.65625,80905.752028657
/tc1,80905.65625,80905.752510097
/tc2,80905.6953125,80905.789416353
/tc1,80905.6953125,80905.789978927
/tc2,80905.734375,80905.833425093
/tc1,80905.734375,80905.834031955
/tc2,80905.7734375,80905.871367079
/tc1,80905.7734375,80905.871928364
/tc2,80905.8203125,80905.914060555
/tc1,80905.8203125,80905.914644319
/tc2,80905.8515625,80905.952683622
/tc1,80905.8515625,80905.953426659
/tc2,80905.890625,80905.990228251
/tc1,80905.890625,80905.99069015
/tc2,80905.9296875,80905.028475627
/tc1,80905.9296875,80905.029080919
/tc2,80905.9765625,80905.072497715
/tc1,80905.9765625,80905.074960975
/tc2,80906.015625,80906.110470169
/tc1,80906.015625,80906.110923521
/tc2,80906.0546875,80906.148909051
/tc1,80906.0546875,80906.149447805
/tc2,80906.09375,80906.191377655
/tc1,80906.09375,80906.191840054
/tc2,80906.1328125,80906.229233295
/tc1,80906.1328125,80906.229719124
/tc2,80906.1796875,80906.273430278
/tc1,80906.1796875,80906.274117756
/tc2,80906.21875,80906.312561015
/tc1,80906.21875,80906.313119497
/tc2,80906.25,80906.35108942
/tc1,80906.25,80906.351846944
/tc2,80906.2890625,80906.38868645
/tc1,80906.2890625,80906.389865253
/tc2,80906.3359375,80906.431533122
/tc1,80906.3359375,80906.432081528
/tc2,80906.375,80906.468881074
/tc1,80906.375,80906.46921692
/tc2,80906.4140625,80906.511460196
/tc1,80906.4140625,80906.513139368
/tc2,80906.453125,80906.554151494
/tc1,80906.453125,80906.554593993
/tc2,80906.4921875,80906.592098306
/tc1,80906.4921875,80906.592971156
/tc2,80906.53125,80906.630420722
/tc1,80906.53125,80906.63084752
/tc2,80906.5703125,80906.668167421
/tc1,80906.5703125,80906.668606675
/tc2,80906.6171875,80906.712222427
/tc1,80906.6171875,80906.712756948
/tc2,80906.65625,80906.750346061
/tc1,80906.65625,80906.750758158
/tc2,80906.6875,80906.788700112
/tc1,80906.6875,80906.789405493
/tc2,80906.734375,80906.832145462
/tc1,80906.734375,80906.832671265
/tc2,80906.7734375,80906.870869601
/tc1,80906.7734375,80906.871290663
/tc2,80906.8125,80906.909600936
/tc1,80906.8125,80906.91012225
/tc2,80906.8515625,80906.948212874
/tc1,80906.8515625,80906.9486039
/tc2,80906.890625,80906.991516434
/tc1,80906.890625,80906.992227216
/tc2,80906.9296875,80906.028930616
/tc1,80906.9296875,80906.029455585
/tc2,80906.9765625,80906.072266626
/tc1,80906.9765625,80906.072722477
/tc2,80907.015625,80907.110237588
/tc1,80907.015625,80907.110733978
/tc2,80907.0546875,80907.152484161
/tc1,80907.0546875,80907.153082984
/tc2,80907.09375,80907.191209541
/tc1,80907.09375,80907.191738206
/tc2,80907.1328125,80907.228971681
/tc1,80907.1328125,80907.229395203
/tc2,80907.171875,80907.271648014
/tc1,80907.171875,80907.272038408
/tc2,80907.2109375,80907.309323756
/tc1,80907.2109375,80907.309804441
/tc2,80907.2578125,80907.352499699
/tc1,80907.2578125,80907.352995816
/tc2,80907.296875,80907.390828852
/tc1,80907.296875,80907.391714854
/tc2,80907.3359375,80907.433655741
/tc1,80907.3359375,80907.434210834
/tc2,80907.375,80907.471189842
/tc1,80907.375,80907.471800281
/tc2,80907.4140625,80907.509259244
/tc1,80907.4140625,80907.509941186
/tc2,80907.453125,80907.552535916
/tc1,80907.453125,80907.55308202
/tc2,80907.4921875,80907.591735247
/tc1,80907.4921875,80907.592264093
/tc2,80907.53125,80907.630615951
/tc1,80907.53125,80907.631091098
/tc2,80907.5703125,80907.669043006
/tc1,80907.5703125,80907.669389076
/tc2,80907.6171875,80907.711808729
/tc1,80907.6171875,80907.712269778
/tc2,80907.65625,80907.751015311
/tc1,80907.65625,80907.751520716
/tc2,80907.6953125,80907.793390488
/tc1,80907.6953125,80907.793837934
/tc2,80907.734375,80907.83157928
/tc1,80907.734375,80907.832059189
/tc2,80907.7734375,80907.868777737
/tc1,80907.7734375,80907.869201252
/tc2,80907.8125,80907.913388462
/tc1,80907.8125,80907.913894417
/tc2,80907.8515625,80907.952402828
/tc1,80907.8515625,80907.952870414
/tc2,80907.890625,80907.991456442
/tc1,80907.890625,80907.99204073
/tc2,80907.9296875,80907.029450198
/tc1,80907.9296875,80907.030157856
/tc2,80907.9765625,80907.072701663
/tc1,80907.9765625,80907.073097964
/tc2,80908.015625,80908.110098337
/tc1,80908.015625,80908.11065103
/tc2,80908.0546875,80908.148526356
/tc1,80908.0546875,80908.149101972
/tc2,80908.09375,80908.191632916
/tc1,80908.09375,80908.192219615
/tc2,80908.1328125,80908.229773594
/tc1,80908.1328125,80908.230165449
/tc2,80908.1796875,80908.273379207
/tc1,80908.1796875,80908.27381905
/tc2,80908.2109375,80908.310340504
/tc1,80908.2109375,80908.310947126
/tc2,80908.25,80908.348715255
/tc1,80908.25,80908.349100444
/tc2,80908.296875,80908.391495405
/tc1,80908.296875,80908.392078893
/tc2,80908.328125,80908.428688973
/tc1,80908.328125,80908.429153455
/tc2,80908.375,80908.472321785
/tc1,80908.375,80908.472756863
/tc2,80908.4140625,80908.510488043
/tc1,80908.4140625,80908.511288436
/tc2,80908.453125,80908.553799608
/tc1,80908.453125,80908.554257443
/tc2,80908.4921875,80908.591504537
/tc1,80908.4921875,80908.591987447
/tc2,80908.53125,80908.629420296
/tc1,80908.53125,80908.630025216
/tc2,80908.578125,80908.673096906
/tc1,80908.578125,80908.673482052
/tc2,80908.6171875,80908.710728221
/tc1,80908.6171875,80908.712112489
/tc2,80908.6484375,80908.748596465
/tc1,80908.6484375,80908.748963484
/tc2,80908.6953125,80908.792278891
/tc1,80908.6953125,80908.792964678
/tc2,80908.734375,80908.831017365
/tc1,80908.734375,80908.831453776
/tc2,80908.7734375,80908.869283176
/tc1,80908.7734375,80908.869702424
/tc2,80908.8125,80908.912725454
/tc1,80908.8125,80908.913280763
/tc2,80908.8515625,80908.951077121
/tc1,80908.8515625,80908.95177774
/tc2,80908.8984375,80908.993926605
/tc1,80908.8984375,80908.995959777
/tc2,80908.9375,80908.032087548
/tc1,80908.9375,80908.032468301
/tc2,80908.9765625,80908.070466371
/tc1,80908.9765625,80908.071422215
/tc2,80909.015625,80909.113867767
/tc1,80909.015625,80909.115171105
/tc2,80909.0546875,80909.151627694
/tc1,80909.0546875,80909.152738965
/tc2,80909.09375,80909.194439004
/tc1,80909.09375,80909.195011292
/tc2,80909.1328125,80909.233848261
/tc1,80909.1328125,80909.234591998
/tc2,80909.171875,80909.273041299
/tc1,80909.171875,80909.273775401
/tc2,80909.2109375,80909.310333826
/tc1,80909.2109375,80909.311573297
/tc2,80909.25,80909.348686233
/tc1,80909.25,80909.34907092
/tc2,80909.296875,80909.391459111
/tc1,80909.296875,80909.392030461
/tc2,80909.328125,80909.429222285
/tc1,80909.328125,80909.430530002
/tc2,80909.375,80909.471938278
/tc1,80909.375,80909.47240187
/tc2,80909.4140625,80909.509661081
/tc1,80909.4140625,80909.511461682
/tc2,80909.453125,80909.553480467
/tc1,80909.453125,80909.554455944
/tc2,80909.4921875,80909.592656992
/tc1,80909.4921875,80909.59524286
/tc2,80909.5390625,80909.633705219
/tc1,80909.5390625,80909.634129267
/tc2,80909.578125,80909.67229238
/tc1,80909.578125,80909.672902062
/tc2,80909.609375,80909.71060987
/tc1,80909.609375,80909.711125596
/tc2,80909.65625,80909.753608171
/tc1,80909.65625,80909.75411012
/tc2,80909.6953125,80909.792139654
/tc1,80909.6953125,80909.792779326
/tc2,80909.734375,80909.830379149
/tc1,80909.734375,80909.83100466
/tc2,80909.7734375,80909.87006584
/tc1,80909.7734375,80909.870680209
/tc2,80909.8203125,80909.914197291
/tc1,80909.8203125,80909.914735657
/tc2,80909.8515625,80909.951734093
/tc1,80909.8515625,80909.952048093
/tc2,80909.890625,80909.988896732
/tc1,80909.890625,80909.989593973
/tc2,80909.9375,80909.031453346
/tc1,80909.9375,80909.031948221
/tc2,80909.96875,80909.068897019
/tc1,80909.96875,80909.069404843
/tc2,80910.015625,80910.111997578
/tc1,80910.015625,80910.112571169
/tc2,80910.0546875,80910.150048476
/tc1,80910.0546875,80910.15047955
/tc2,80910.09375,80910.19278255
/tc1,80910.09375,80910.193408254
/tc2,80910.1328125,80910.230442181
/tc1,80910.1328125,80910.231024961
/tc2,80910.1796875,80910.27344901
/tc1,80910.1796875,80910.274023262
/tc2,80910.2109375,80910.310499252
/tc1,80910.2109375,80910.311071559
/tc2,80910.2578125,80910.353775961
/tc1,80910.2578125,80910.35425405
/tc2,80910.296875,80910.391170483
/tc1,80910.296875,80910.391930146
/tc2,80910.328125,80910.429377724
/tc1,80910.328125,80910.429823235
/tc2,80910.375,80910.472510495
/tc1,80910.375,80910.473019331
/tc2,80910.4140625,80910.510198787
/tc1,80910.4140625,80910.510863284
/tc2,80910.453125,80910.553529971
/tc1,80910.453125,80910.553931587
/tc2,80910.4921875,80910.591694262
/tc1,80910.4921875,80910.59276121
/tc2,80910.53125,80910.630822487
/tc1,80910.53125,80910.631233576
/tc2,80910.5703125,80910.669162552
/tc1,80910.5703125,80910.669664418
/tc2,80910.6171875,80910.713207343
/tc1,80910.6171875,80910.713829564
/tc2,80910.65625,80910.75110052
/tc1,80910.65625,80910.751544857
/tc2,80910.6875,80910.788357485
/tc1,80910.6875,80910.788973816
/tc2,80910.734375,80910.832553277
/tc1,80910.734375,80910.833069025
/tc2,80910.7734375,80910.870173224
/tc1,80910.7734375,80910.870540466
/tc2,80910.8125,80910.908976991
/tc1,80910.8125,80910.910715256
/tc2,80910.859375,80910.953358684
/tc1,80910.859375,80910.953736232
/tc2,80910.890625,80910.991404824
/tc1,80910.890625,80910.991971401
/tc2,80910.9296875,80910.029183706
/tc1,80910.9296875,80910.029707422
/tc2,80910.9765625,80910.072430302
/tc1,80910.9765625,80910.07279193
/tc2,80911.015625,80911.111396396
/tc1,80911.015625,80911.111912612
/tc2,80911.0546875,80911.14936717
/tc1,80911.0546875,80911.149989797
/tc2,80911.09375,80911.193235343
/tc1,80911.09375,80911.193888236
/tc2,80911.1328125,80911.231385693
/tc1,80911.1328125,80911.231900621
/tc2,80911.171875,80911.268670676
/tc1,80911.171875,80911.269094831
/tc2,80911.2109375,80911.311471219
/tc1,80911.2109375,80911.312021442
/tc2,80911.25,80911.349536389
/tc1,80911.25,80911.350123637
/tc2,80911.296875,80911.393591204
/tc1,80911.296875,80911.394252812
/tc2,80911.3359375,80911.43141937
/tc1,80911.3359375,80911.432007844
/tc2,80911.375,80911.474444754
/tc1,80911.375,80911.47481857
/tc2,80911.4140625,80911.512056993
/tc1,80911.4140625,80911.512632553
/tc2,80911.453125,80911.551030773
